Proxy,Product,Clinic_Name,Clinic_Price,Competitor,Competitor_Price,Clinic_ID
Sävedalens Veterinärklinik,X-Ray & Sedation (HD),Sävedalens Veterinärklinik,2195,Djurkliniken i Partille AB,,8089
Örgryte Veterinärklinik,Consultation,Örgryte Veterinärklinik,1230,Anicura Västra Djursjukhuset,1520.0,8092
Örgryte Veterinärklinik,Castrate Dog (20kg),Örgryte Veterinärklinik,5560,Anicura Västra Djursjukhuset,6810.0,8092
Örgryte Veterinärklinik,Bitch Spay (20kg),Örgryte Veterinärklinik,9175,Anicura Västra Djursjukhuset,10090.0,8092
Örgryte Veterinärklinik,Dog Vaccination DHPPI,Örgryte Veterinärklinik,495,Anicura Västra Djursjukhuset,680.0,8092
Örgryte Veterinärklinik,Cat Spay,Örgryte Veterinärklinik,1990,Anicura Västra Djursjukhuset,2160.0,8092
Örgryte Veterinärklinik,Cat Castrate,Örgryte Veterinärklinik,1120,Anicura Västra Djursjukhuset,1230.0,8092
Örgryte Veterinärklinik,Cat Vaccination,Örgryte Veterinärklinik,495,Anicura Västra Djursjukhuset,680.0,8092
Örgryte Veterinärklinik,X-Ray & Sedation (HD),Örgryte Veterinärklinik,2195,Anicura Västra Djursjukhuset,2350.0,8092
Örgryte Veterinärklinik,Consultation,Örgryte Veterinärklinik,1230,Blå Stjärnans Djursjukhus AB,1400.0,8092
Örgryte Veterinärklinik,Castrate Dog (20kg),Örgryte Veterinärklinik,5560,Blå Stjärnans Djursjukhus AB,6995.0,8092
Örgryte Veterinärklinik,Bitch Spay (20kg),Örgryte Veterinärklinik,9175,Blå Stjärnans Djursjukhus AB,,8092
Örgryte Veterinärklinik,Dog Vaccination DHPPI,Örgryte Veterinärklinik,495,Blå Stjärnans Djursjukhus AB,,8092
Örgryte Veterinärklinik,Cat Spay,Örgryte Veterinärklinik,1990,Blå Stjärnans Djursjukhus AB,2125.0,8092
Örgryte Veterinärklinik,Cat Castrate,Örgryte Veterinärklinik,1120,Blå Stjärnans Djursjukhus AB,1350.0,8092
Örgryte Veterinärklinik,Cat Vaccination,Örgryte Veterinärklinik,495,Blå Stjärnans Djursjukhus AB,,8092
Örgryte Veterinärklinik,X-Ray & Sedation (HD),Örgryte Veterinärklinik,2195,Blå Stjärnans Djursjukhus AB,,8092
Djurkliniken Kristianstad,Consultation,Djurkliniken Kristianstad,1190,Distriktsveterinärerna Kristianstad,965.0,106
Djurkliniken Kristianstad,Castrate Dog (20kg),Djurkliniken Kristianstad,5560,Distriktsveterinärerna Kristianstad,4625.0,106
Djurkliniken Kristianstad,Bitch Spay (20kg),Djurkliniken Kristianstad,9175,Distriktsveterinärerna Kristianstad,8025.0,106
Djurkliniken Kristianstad,Dog Vaccination DHPPI,Djurkliniken Kristianstad,495,Distriktsveterinärerna Kristianstad,575.0,106
Djurkliniken Kristianstad,Cat Spay,Djurkliniken Kristianstad,1990,Distriktsveterinärerna Kristianstad,1825.0,106
Djurkliniken Kristianstad,Cat Castrate,Djurkliniken Kristianstad,1120,Distriktsveterinärerna Kristianstad,975.0,106
Djurkliniken Kristianstad,Cat Vaccination,Djurkliniken Kristianstad,495,Distriktsveterinärerna Kristianstad,575.0,106
Djurkliniken Kristianstad,X-Ray & Sedation (HD),Djurkliniken Kristianstad,2195,Distriktsveterinärerna Kristianstad,1995.0,106
Djurkliniken Kristianstad,Consultation,Djurkliniken Kristianstad,1190,AniCura Bromölla,1050.0,106
Djurkliniken Kristianstad,Castrate Dog (20kg),Djurkliniken Kristianstad,5560,AniCura Bromölla,4900.0,106
Djurkliniken Kristianstad,Bitch Spay (20kg),Djurkliniken Kristianstad,9175,AniCura Bromölla,8590.0,106
Djurkliniken Kristianstad,Dog Vaccination DHPPI,Djurkliniken Kristianstad,495,AniCura Bromölla,550.0,106
Djurkliniken Kristianstad,Cat Spay,Djurkliniken Kristianstad,1990,AniCura Bromölla,1950.0,106
Djurkliniken Kristianstad,Cat Castrate,Djurkliniken Kristianstad,1120,AniCura Bromölla,950.0,106
Djurkliniken Kristianstad,Cat Vaccination,Djurkliniken Kristianstad,495,AniCura Bromölla,550.0,106
Djurkliniken Kristianstad,X-Ray & Sedation (HD),Djurkliniken Kristianstad,2195,AniCura Bromölla,1760.0,106
Djurkliniken Kristianstad,Consultation,Djurkliniken Kristianstad,1190,AniCura Djursjukhuset i Hässleholm,1200.0,106
Djurkliniken Kristianstad,Castrate Dog (20kg),Djurkliniken Kristianstad,5560,AniCura Djursjukhuset i Hässleholm,5260.0,106
Djurkliniken Kristianstad,Bitch Spay (20kg),Djurkliniken Kristianstad,9175,AniCura Djursjukhuset i Hässleholm,8590.0,106
Djurkliniken Kristianstad,Dog Vaccination DHPPI,Djurkliniken Kristianstad,495,AniCura Djursjukhuset i Hässleholm,610.0,106
Djurkliniken Kristianstad,Cat Spay,Djurkliniken Kristianstad,1990,AniCura Djursjukhuset i Hässleholm,2800.0,106
Djurkliniken Kristianstad,Cat Castrate,Djurkliniken Kristianstad,1120,AniCura Djursjukhuset i Hässleholm,1000.0,106
Djurkliniken Kristianstad,Cat Vaccination,Djurkliniken Kristianstad,495,AniCura Djursjukhuset i Hässleholm,610.0,106
Djurkliniken Kristianstad,X-Ray & Sedation (HD),Djurkliniken Kristianstad,2195,AniCura Djursjukhuset i Hässleholm,2000.0,106
Djurkliniken Kristianstad,Consultation,Djurkliniken Kristianstad,1190,Lillö Djurklinik,995.0,106
Djurkliniken Kristianstad,Castrate Dog (20kg),Djurkliniken Kristianstad,5560,Lillö Djurklinik,4900.0,106
Djurkliniken Kristianstad,Bitch Spay (20kg),Djurkliniken Kristianstad,9175,Lillö Djurklinik,,106
Djurkliniken Kristianstad,Dog Vaccination DHPPI,Djurkliniken Kristianstad,495,Lillö Djurklinik,550.0,106
Djurkliniken Kristianstad,Cat Spay,Djurkliniken Kristianstad,1990,Lillö Djurklinik,1550.0,106
Djurkliniken Kristianstad,Cat Castrate,Djurkliniken Kristianstad,1120,Lillö Djurklinik,870.0,106
Djurkliniken Kristianstad,Cat Vaccination,Djurkliniken Kristianstad,495,Lillö Djurklinik,,106
Djurkliniken Kristianstad,X-Ray & Sedation (HD),Djurkliniken Kristianstad,2195,Lillö Djurklinik,,106
Djurkliniken Åhus,Consultation,Djurkliniken Åhus,1190,Distriktsveterinärerna Kristianstad,965.0,108
Djurkliniken Åhus,Castrate Dog (20kg),Djurkliniken Åhus,5560,Distriktsveterinärerna Kristianstad,4625.0,108
Djurkliniken Åhus,Bitch Spay (20kg),Djurkliniken Åhus,9175,Distriktsveterinärerna Kristianstad,8025.0,108
Djurkliniken Åhus,Dog Vaccination DHPPI,Djurkliniken Åhus,495,Distriktsveterinärerna Kristianstad,575.0,108
Djurkliniken Åhus,Cat Spay,Djurkliniken Åhus,1990,Distriktsveterinärerna Kristianstad,1825.0,108
Djurkliniken Åhus,Cat Castrate,Djurkliniken Åhus,1120,Distriktsveterinärerna Kristianstad,975.0,108
Djurkliniken Åhus,Cat Vaccination,Djurkliniken Åhus,495,Distriktsveterinärerna Kristianstad,575.0,108
Djurkliniken Åhus,X-Ray & Sedation (HD),Djurkliniken Åhus,2195,Distriktsveterinärerna Kristianstad,1995.0,108
Djurkliniken Åhus,Consultation,Djurkliniken Åhus,1190,AniCura Bromölla,1050.0,108
Djurkliniken Åhus,Castrate Dog (20kg),Djurkliniken Åhus,5560,AniCura Bromölla,4900.0,108
Djurkliniken Åhus,Bitch Spay (20kg),Djurkliniken Åhus,9175,AniCura Bromölla,8590.0,108
Djurkliniken Åhus,Dog Vaccination DHPPI,Djurkliniken Åhus,495,AniCura Bromölla,550.0,108
Djurkliniken Åhus,Cat Spay,Djurkliniken Åhus,1990,AniCura Bromölla,1950.0,108
Djurkliniken Åhus,Cat Castrate,Djurkliniken Åhus,1120,AniCura Bromölla,950.0,108
Djurkliniken Åhus,Cat Vaccination,Djurkliniken Åhus,495,AniCura Bromölla,550.0,108
Djurkliniken Åhus,X-Ray & Sedation (HD),Djurkliniken Åhus,2195,AniCura Bromölla,1760.0,108
Djurkliniken Åhus,Consultation,Djurkliniken Åhus,1190,Distriktsveterinärerna Österlen,965.0,108
Djurkliniken Åhus,Castrate Dog (20kg),Djurkliniken Åhus,5560,Distriktsveterinärerna Österlen,4625.0,108
Djurkliniken Åhus,Bitch Spay (20kg),Djurkliniken Åhus,9175,Distriktsveterinärerna Österlen,8025.0,108
Djurkliniken Åhus,Dog Vaccination DHPPI,Djurkliniken Åhus,495,Distriktsveterinärerna Österlen,575.0,108
Djurkliniken Åhus,Cat Spay,Djurkliniken Åhus,1990,Distriktsveterinärerna Österlen,1825.0,108
Djurkliniken Åhus,Cat Castrate,Djurkliniken Åhus,1120,Distriktsveterinärerna Österlen,975.0,108
Djurkliniken Åhus,Cat Vaccination,Djurkliniken Åhus,495,Distriktsveterinärerna Österlen,575.0,108
Djurkliniken Åhus,X-Ray & Sedation (HD),Djurkliniken Åhus,2195,Distriktsveterinärerna Österlen,1995.0,108
Djurkliniken Åhus,Consultation,Djurkliniken Åhus,1190,Lillö Djurklinik,995.0,108
Djurkliniken Åhus,Castrate Dog (20kg),Djurkliniken Åhus,5560,Lillö Djurklinik,4900.0,108
Djurkliniken Åhus,Bitch Spay (20kg),Djurkliniken Åhus,9175,Lillö Djurklinik,,108
Djurkliniken Åhus,Dog Vaccination DHPPI,Djurkliniken Åhus,495,Lillö Djurklinik,550.0,108
Djurkliniken Åhus,Cat Spay,Djurkliniken Åhus,1990,Lillö Djurklinik,1550.0,108
Djurkliniken Åhus,Cat Castrate,Djurkliniken Åhus,1120,Lillö Djurklinik,870.0,108
Djurkliniken Åhus,Cat Vaccination,Djurkliniken Åhus,495,Lillö Djurklinik,,108
Djurkliniken Åhus,X-Ray & Sedation (HD),Djurkliniken Åhus,2195,Lillö Djurklinik,,108
Falkenberg,Consultation,Falkenberg,1095,Distriktsveterinärerna Halmstad,965.0,8106
Falkenberg,Castrate Dog (20kg),Falkenberg,4755,Distriktsveterinärerna Halmstad,4625.0,8106
Falkenberg,Bitch Spay (20kg),Falkenberg,7850,Distriktsveterinärerna Halmstad,8025.0,8106
Falkenberg,Dog Vaccination DHPPI,Falkenberg,495,Distriktsveterinärerna Halmstad,575.0,8106
Falkenberg,Cat Spay,Falkenberg,1695,Distriktsveterinärerna Halmstad,1825.0,8106
Falkenberg,Cat Castrate,Falkenberg,960,Distriktsveterinärerna Halmstad,975.0,8106
Falkenberg,Cat Vaccination,Falkenberg,495,Distriktsveterinärerna Halmstad,575.0,8106
Falkenberg,X-Ray & Sedation (HD),Falkenberg,1795,Distriktsveterinärerna Halmstad,1995.0,8106
Falkenberg,Consultation,Falkenberg,1095,Distriktsveterinärerna Torup,965.0,8106
Falkenberg,Castrate Dog (20kg),Falkenberg,4755,Distriktsveterinärerna Torup,4625.0,8106
Falkenberg,Bitch Spay (20kg),Falkenberg,7850,Distriktsveterinärerna Torup,8025.0,8106
Falkenberg,Dog Vaccination DHPPI,Falkenberg,495,Distriktsveterinärerna Torup,575.0,8106
Falkenberg,Cat Spay,Falkenberg,1695,Distriktsveterinärerna Torup,1825.0,8106
Falkenberg,Cat Castrate,Falkenberg,960,Distriktsveterinärerna Torup,975.0,8106
Falkenberg,Cat Vaccination,Falkenberg,495,Distriktsveterinärerna Torup,575.0,8106
Falkenberg,X-Ray & Sedation (HD),Falkenberg,1795,Distriktsveterinärerna Torup,1995.0,8106
Falkenberg,Consultation,Falkenberg,1095,AniCura Kungskliniken,0.0,8106
Falkenberg,Castrate Dog (20kg),Falkenberg,4755,AniCura Kungskliniken,0.0,8106
Falkenberg,Bitch Spay (20kg),Falkenberg,7850,AniCura Kungskliniken,0.0,8106
Falkenberg,Dog Vaccination DHPPI,Falkenberg,495,AniCura Kungskliniken,0.0,8106
Falkenberg,Cat Spay,Falkenberg,1695,AniCura Kungskliniken,0.0,8106
Falkenberg,Cat Castrate,Falkenberg,960,AniCura Kungskliniken,0.0,8106
Falkenberg,Cat Vaccination,Falkenberg,495,AniCura Kungskliniken,0.0,8106
Falkenberg,X-Ray & Sedation (HD),Falkenberg,1795,AniCura Kungskliniken,0.0,8106
Falkenberg,Consultation,Falkenberg,1095,Veterinärkliniken i Falkenberg,645.0,8106
Falkenberg,Castrate Dog (20kg),Falkenberg,4755,Veterinärkliniken i Falkenberg,,8106
Falkenberg,Bitch Spay (20kg),Falkenberg,7850,Veterinärkliniken i Falkenberg,,8106
Falkenberg,Dog Vaccination DHPPI,Falkenberg,495,Veterinärkliniken i Falkenberg,,8106
Falkenberg,Cat Spay,Falkenberg,1695,Veterinärkliniken i Falkenberg,1495.0,8106
Falkenberg,Cat Castrate,Falkenberg,960,Veterinärkliniken i Falkenberg,750.0,8106
Falkenberg,Cat Vaccination,Falkenberg,495,Veterinärkliniken i Falkenberg,,8106
Falkenberg,X-Ray & Sedation (HD),Falkenberg,1795,Veterinärkliniken i Falkenberg,,8106
Varberg,Consultation,Varberg,1095,Anicura Västra Djursjukhuset,1520.0,8105
Varberg,Castrate Dog (20kg),Varberg,4755,Anicura Västra Djursjukhuset,6810.0,8105
Varberg,Bitch Spay (20kg),Varberg,7850,Anicura Västra Djursjukhuset,10090.0,8105
Varberg,Dog Vaccination DHPPI,Varberg,495,Anicura Västra Djursjukhuset,680.0,8105
Varberg,Cat Spay,Varberg,1695,Anicura Västra Djursjukhuset,2160.0,8105
Varberg,Cat Castrate,Varberg,960,Anicura Västra Djursjukhuset,1230.0,8105
Varberg,Cat Vaccination,Varberg,495,Anicura Västra Djursjukhuset,680.0,8105
Varberg,X-Ray & Sedation (HD),Varberg,1795,Anicura Västra Djursjukhuset,2350.0,8105
Varberg,Consultation,Varberg,1095,Stordjurs­veterinärerna i Varberg,,8105
Varberg,Castrate Dog (20kg),Varberg,4755,Stordjurs­veterinärerna i Varberg,,8105
Varberg,Bitch Spay (20kg),Varberg,7850,Stordjurs­veterinärerna i Varberg,,8105
Varberg,Dog Vaccination DHPPI,Varberg,495,Stordjurs­veterinärerna i Varberg,,8105
Varberg,Cat Spay,Varberg,1695,Stordjurs­veterinärerna i Varberg,,8105
Varberg,Cat Castrate,Varberg,960,Stordjurs­veterinärerna i Varberg,,8105
Varberg,Cat Vaccination,Varberg,495,Stordjurs­veterinärerna i Varberg,,8105
Varberg,X-Ray & Sedation (HD),Varberg,1795,Stordjurs­veterinärerna i Varberg,,8105
Viskadalen,Consultation,Viskadalen,1095,Anicura Västra Djursjukhuset,1520.0,8104
Viskadalen,Castrate Dog (20kg),Viskadalen,4755,Anicura Västra Djursjukhuset,6810.0,8104
Viskadalen,Bitch Spay (20kg),Viskadalen,7850,Anicura Västra Djursjukhuset,10090.0,8104
Viskadalen,Dog Vaccination DHPPI,Viskadalen,495,Anicura Västra Djursjukhuset,680.0,8104
Viskadalen,Cat Spay,Viskadalen,1695,Anicura Västra Djursjukhuset,2160.0,8104
Viskadalen,Cat Castrate,Viskadalen,960,Anicura Västra Djursjukhuset,1230.0,8104
Viskadalen,Cat Vaccination,Viskadalen,495,Anicura Västra Djursjukhuset,680.0,8104
Viskadalen,X-Ray & Sedation (HD),Viskadalen,1795,Anicura Västra Djursjukhuset,2350.0,8104
Viskadalen,Consultation,Viskadalen,1095,Veterinär Linda Fransson,,8104
Viskadalen,Castrate Dog (20kg),Viskadalen,4755,Veterinär Linda Fransson,,8104
Viskadalen,Bitch Spay (20kg),Viskadalen,7850,Veterinär Linda Fransson,,8104
Viskadalen,Dog Vaccination DHPPI,Viskadalen,495,Veterinär Linda Fransson,,8104
Viskadalen,Cat Spay,Viskadalen,1695,Veterinär Linda Fransson,,8104
Viskadalen,Cat Castrate,Viskadalen,960,Veterinär Linda Fransson,,8104
Viskadalen,Cat Vaccination,Viskadalen,495,Veterinär Linda Fransson,,8104
Viskadalen,X-Ray & Sedation (HD),Viskadalen,1795,Veterinär Linda Fransson,,8104
Djurkliniken Karlskoga,Consultation,Djurkliniken Karlskoga,1190,Distriktsveterinärerna Kristinehamn,965.0,212
Djurkliniken Karlskoga,Castrate Dog (20kg),Djurkliniken Karlskoga,5560,Distriktsveterinärerna Kristinehamn,4625.0,212
Djurkliniken Karlskoga,Bitch Spay (20kg),Djurkliniken Karlskoga,9175,Distriktsveterinärerna Kristinehamn,8025.0,212
Djurkliniken Karlskoga,Dog Vaccination DHPPI,Djurkliniken Karlskoga,495,Distriktsveterinärerna Kristinehamn,575.0,212
Djurkliniken Karlskoga,Cat Spay,Djurkliniken Karlskoga,1990,Distriktsveterinärerna Kristinehamn,1825.0,212
Djurkliniken Karlskoga,Cat Castrate,Djurkliniken Karlskoga,1120,Distriktsveterinärerna Kristinehamn,975.0,212
Djurkliniken Karlskoga,Cat Vaccination,Djurkliniken Karlskoga,495,Distriktsveterinärerna Kristinehamn,575.0,212
Djurkliniken Karlskoga,X-Ray & Sedation (HD),Djurkliniken Karlskoga,2095,Distriktsveterinärerna Kristinehamn,1995.0,212
Djurkliniken Karlskoga,Consultation,Djurkliniken Karlskoga,1190,AniCura Kumla Djursjukhus,0.0,212
Djurkliniken Karlskoga,Castrate Dog (20kg),Djurkliniken Karlskoga,5560,AniCura Kumla Djursjukhus,0.0,212
Djurkliniken Karlskoga,Bitch Spay (20kg),Djurkliniken Karlskoga,9175,AniCura Kumla Djursjukhus,9400.0,212
Djurkliniken Karlskoga,Dog Vaccination DHPPI,Djurkliniken Karlskoga,495,AniCura Kumla Djursjukhus,6820.0,212
Djurkliniken Karlskoga,Cat Spay,Djurkliniken Karlskoga,1990,AniCura Kumla Djursjukhus,2130.0,212
Djurkliniken Karlskoga,Cat Castrate,Djurkliniken Karlskoga,1120,AniCura Kumla Djursjukhus,1120.0,212
Djurkliniken Karlskoga,Cat Vaccination,Djurkliniken Karlskoga,495,AniCura Kumla Djursjukhus,500.0,212
Djurkliniken Karlskoga,X-Ray & Sedation (HD),Djurkliniken Karlskoga,2095,AniCura Kumla Djursjukhus,2430.0,212
Djurkliniken Karlskoga,Consultation,Djurkliniken Karlskoga,1190,Distriktsveterinärerna Nerike,965.0,212
Djurkliniken Karlskoga,Castrate Dog (20kg),Djurkliniken Karlskoga,5560,Distriktsveterinärerna Nerike,4625.0,212
Djurkliniken Karlskoga,Bitch Spay (20kg),Djurkliniken Karlskoga,9175,Distriktsveterinärerna Nerike,8025.0,212
Djurkliniken Karlskoga,Dog Vaccination DHPPI,Djurkliniken Karlskoga,495,Distriktsveterinärerna Nerike,575.0,212
Djurkliniken Karlskoga,Cat Spay,Djurkliniken Karlskoga,1990,Distriktsveterinärerna Nerike,1825.0,212
Djurkliniken Karlskoga,Cat Castrate,Djurkliniken Karlskoga,1120,Distriktsveterinärerna Nerike,975.0,212
Djurkliniken Karlskoga,Cat Vaccination,Djurkliniken Karlskoga,495,Distriktsveterinärerna Nerike,575.0,212
Djurkliniken Karlskoga,X-Ray & Sedation (HD),Djurkliniken Karlskoga,2095,Distriktsveterinärerna Nerike,1995.0,212
Djurkliniken Karlskoga,Consultation,Djurkliniken Karlskoga,1190,CS Veterinär AB,,212
Djurkliniken Karlskoga,Castrate Dog (20kg),Djurkliniken Karlskoga,5560,CS Veterinär AB,,212
Djurkliniken Karlskoga,Bitch Spay (20kg),Djurkliniken Karlskoga,9175,CS Veterinär AB,,212
Djurkliniken Karlskoga,Dog Vaccination DHPPI,Djurkliniken Karlskoga,495,CS Veterinär AB,,212
Djurkliniken Karlskoga,Cat Spay,Djurkliniken Karlskoga,1990,CS Veterinär AB,,212
Djurkliniken Karlskoga,Cat Castrate,Djurkliniken Karlskoga,1120,CS Veterinär AB,,212
Djurkliniken Karlskoga,Cat Vaccination,Djurkliniken Karlskoga,495,CS Veterinär AB,,212
Djurkliniken Karlskoga,X-Ray & Sedation (HD),Djurkliniken Karlskoga,2095,CS Veterinär AB,,212
Kristinehamns smådjursklinik,Consultation,Kristinehamns smådjursklinik,1190,Distriktsveterinärerna Kristinehamn,965.0,505
Kristinehamns smådjursklinik,Castrate Dog (20kg),Kristinehamns smådjursklinik,5560,Distriktsveterinärerna Kristinehamn,4625.0,505
Kristinehamns smådjursklinik,Bitch Spay (20kg),Kristinehamns smådjursklinik,9175,Distriktsveterinärerna Kristinehamn,8025.0,505
Kristinehamns smådjursklinik,Dog Vaccination DHPPI,Kristinehamns smådjursklinik,495,Distriktsveterinärerna Kristinehamn,575.0,505
Kristinehamns smådjursklinik,Cat Spay,Kristinehamns smådjursklinik,1990,Distriktsveterinärerna Kristinehamn,1825.0,505
Kristinehamns smådjursklinik,Cat Castrate,Kristinehamns smådjursklinik,1120,Distriktsveterinärerna Kristinehamn,975.0,505
Kristinehamns smådjursklinik,Cat Vaccination,Kristinehamns smådjursklinik,495,Distriktsveterinärerna Kristinehamn,575.0,505
Kristinehamns smådjursklinik,X-Ray & Sedation (HD),Kristinehamns smådjursklinik,2095,Distriktsveterinärerna Kristinehamn,1995.0,505
Kristinehamns smådjursklinik,Consultation,Kristinehamns smådjursklinik,1190,AniCura Kumla Djursjukhus,0.0,505
Kristinehamns smådjursklinik,Castrate Dog (20kg),Kristinehamns smådjursklinik,5560,AniCura Kumla Djursjukhus,0.0,505
Kristinehamns smådjursklinik,Bitch Spay (20kg),Kristinehamns smådjursklinik,9175,AniCura Kumla Djursjukhus,9400.0,505
Kristinehamns smådjursklinik,Dog Vaccination DHPPI,Kristinehamns smådjursklinik,495,AniCura Kumla Djursjukhus,6820.0,505
Kristinehamns smådjursklinik,Cat Spay,Kristinehamns smådjursklinik,1990,AniCura Kumla Djursjukhus,2130.0,505
Kristinehamns smådjursklinik,Cat Castrate,Kristinehamns smådjursklinik,1120,AniCura Kumla Djursjukhus,1120.0,505
Kristinehamns smådjursklinik,Cat Vaccination,Kristinehamns smådjursklinik,495,AniCura Kumla Djursjukhus,500.0,505
Kristinehamns smådjursklinik,X-Ray & Sedation (HD),Kristinehamns smådjursklinik,2095,AniCura Kumla Djursjukhus,2430.0,505
Kristinehamns smådjursklinik,Consultation,Kristinehamns smådjursklinik,1190,Distriktsveterinärerna Nerike,965.0,505
Kristinehamns smådjursklinik,Castrate Dog (20kg),Kristinehamns smådjursklinik,5560,Distriktsveterinärerna Nerike,4625.0,505
Kristinehamns smådjursklinik,Bitch Spay (20kg),Kristinehamns smådjursklinik,9175,Distriktsveterinärerna Nerike,8025.0,505
Kristinehamns smådjursklinik,Dog Vaccination DHPPI,Kristinehamns smådjursklinik,495,Distriktsveterinärerna Nerike,575.0,505
Kristinehamns smådjursklinik,Cat Spay,Kristinehamns smådjursklinik,1990,Distriktsveterinärerna Nerike,1825.0,505
Kristinehamns smådjursklinik,Cat Castrate,Kristinehamns smådjursklinik,1120,Distriktsveterinärerna Nerike,975.0,505
Kristinehamns smådjursklinik,Cat Vaccination,Kristinehamns smådjursklinik,495,Distriktsveterinärerna Nerike,575.0,505
Kristinehamns smådjursklinik,X-Ray & Sedation (HD),Kristinehamns smådjursklinik,2095,Distriktsveterinärerna Nerike,1995.0,505
Kristinehamns smådjursklinik,Consultation,Kristinehamns smådjursklinik,1190,CS Veterinär AB,,505
Kristinehamns smådjursklinik,Castrate Dog (20kg),Kristinehamns smådjursklinik,5560,CS Veterinär AB,,505
Kristinehamns smådjursklinik,Bitch Spay (20kg),Kristinehamns smådjursklinik,9175,CS Veterinär AB,,505
Kristinehamns smådjursklinik,Dog Vaccination DHPPI,Kristinehamns smådjursklinik,495,CS Veterinär AB,,505
Kristinehamns smådjursklinik,Cat Spay,Kristinehamns smådjursklinik,1990,CS Veterinär AB,,505
Kristinehamns smådjursklinik,Cat Castrate,Kristinehamns smådjursklinik,1120,CS Veterinär AB,,505
Kristinehamns smådjursklinik,Cat Vaccination,Kristinehamns smådjursklinik,495,CS Veterinär AB,,505
Kristinehamns smådjursklinik,X-Ray & Sedation (HD),Kristinehamns smådjursklinik,2095,CS Veterinär AB,,505
Djurkliniken Säffle,Consultation,Djurkliniken Säffle,1190,Distriktsveterinärerna Säffle,965.0,8091
Djurkliniken Säffle,Castrate Dog (20kg),Djurkliniken Säffle,5560,Distriktsveterinärerna Säffle,4625.0,8091
Djurkliniken Säffle,Bitch Spay (20kg),Djurkliniken Säffle,9175,Distriktsveterinärerna Säffle,8025.0,8091
Djurkliniken Säffle,Dog Vaccination DHPPI,Djurkliniken Säffle,495,Distriktsveterinärerna Säffle,575.0,8091
Djurkliniken Säffle,Cat Spay,Djurkliniken Säffle,1990,Distriktsveterinärerna Säffle,1825.0,8091
Djurkliniken Säffle,Cat Castrate,Djurkliniken Säffle,1120,Distriktsveterinärerna Säffle,975.0,8091
Djurkliniken Säffle,Cat Vaccination,Djurkliniken Säffle,495,Distriktsveterinärerna Säffle,575.0,8091
Djurkliniken Säffle,X-Ray & Sedation (HD),Djurkliniken Säffle,2095,Distriktsveterinärerna Säffle,1995.0,8091
Djurkliniken Säffle,Consultation,Djurkliniken Säffle,1190,Distriktsveterinärerna Bäckefors,965.0,8091
Djurkliniken Säffle,Castrate Dog (20kg),Djurkliniken Säffle,5560,Distriktsveterinärerna Bäckefors,4625.0,8091
Djurkliniken Säffle,Bitch Spay (20kg),Djurkliniken Säffle,9175,Distriktsveterinärerna Bäckefors,8025.0,8091
Djurkliniken Säffle,Dog Vaccination DHPPI,Djurkliniken Säffle,495,Distriktsveterinärerna Bäckefors,575.0,8091
Djurkliniken Säffle,Cat Spay,Djurkliniken Säffle,1990,Distriktsveterinärerna Bäckefors,1825.0,8091
Djurkliniken Säffle,Cat Castrate,Djurkliniken Säffle,1120,Distriktsveterinärerna Bäckefors,975.0,8091
Djurkliniken Säffle,Cat Vaccination,Djurkliniken Säffle,495,Distriktsveterinärerna Bäckefors,575.0,8091
Djurkliniken Säffle,X-Ray & Sedation (HD),Djurkliniken Säffle,2095,Distriktsveterinärerna Bäckefors,1995.0,8091
Djurkliniken Säffle,Consultation,Djurkliniken Säffle,1190,Distriktsveterinärerna Arvika,965.0,8091
Djurkliniken Säffle,Castrate Dog (20kg),Djurkliniken Säffle,5560,Distriktsveterinärerna Arvika,4625.0,8091
Djurkliniken Säffle,Bitch Spay (20kg),Djurkliniken Säffle,9175,Distriktsveterinärerna Arvika,8025.0,8091
Djurkliniken Säffle,Dog Vaccination DHPPI,Djurkliniken Säffle,495,Distriktsveterinärerna Arvika,575.0,8091
Djurkliniken Säffle,Cat Spay,Djurkliniken Säffle,1990,Distriktsveterinärerna Arvika,1825.0,8091
Djurkliniken Säffle,Cat Castrate,Djurkliniken Säffle,1120,Distriktsveterinärerna Arvika,975.0,8091
Djurkliniken Säffle,Cat Vaccination,Djurkliniken Säffle,495,Distriktsveterinärerna Arvika,575.0,8091
Djurkliniken Säffle,X-Ray & Sedation (HD),Djurkliniken Säffle,2095,Distriktsveterinärerna Arvika,1995.0,8091
Djurkliniken Säffle,Consultation,Djurkliniken Säffle,1190,Veterinären på Kroppefjäll AB,,8091
Djurkliniken Säffle,Castrate Dog (20kg),Djurkliniken Säffle,5560,Veterinären på Kroppefjäll AB,4000.0,8091
Djurkliniken Säffle,Bitch Spay (20kg),Djurkliniken Säffle,9175,Veterinären på Kroppefjäll AB,,8091
Djurkliniken Säffle,Dog Vaccination DHPPI,Djurkliniken Säffle,495,Veterinären på Kroppefjäll AB,,8091
Djurkliniken Säffle,Cat Spay,Djurkliniken Säffle,1990,Veterinären på Kroppefjäll AB,1450.0,8091
Djurkliniken Säffle,Cat Castrate,Djurkliniken Säffle,1120,Veterinären på Kroppefjäll AB,900.0,8091
Djurkliniken Säffle,Cat Vaccination,Djurkliniken Säffle,495,Veterinären på Kroppefjäll AB,,8091
Djurkliniken Säffle,X-Ray & Sedation (HD),Djurkliniken Säffle,2095,Veterinären på Kroppefjäll AB,,8091
